x,y,z
-0.5,-0.423639511839363,-1
-0.5,-0.4,-0.926000501753307
-0.521645469396623,-0.4,-1
-0.561437655148852,-0.3,-1
-0.5,-0.367995486660951,-0.9
-0.55808356305685,-0.3,-0.9
-0.5,-0.230226421481581,-1
-0.507310593444506,-0.2,-0.9
-0.5,-0.2,-0.908895972940125
-0.5,-0.19529298551378,-0.9
-0.5,0.2,-0.908895972940125
-0.5,0.19529298551378,-0.9
-0.507310593444506,0.2,-0.9
-0.5,0.230226421481581,-1
-0.561437655148852,0.3,-1
-0.55808356305685,0.3,-0.9
-0.521645469396623,0.4,-1
-0.5,0.367995486660951,-0.9
-0.5,0.4,-0.926000501753307
-0.5,0.423639511839363,-1
-0.410518690667563,-0.4,-1
-0.4,-0.4,-0.984596814798687
-0.464757316485807,-0.4,-0.9
-0.4,-0.464757316485807,-0.9
-0.4,-0.339191510972591,-1
-0.4,-0.257937417124613,-1
-0.4,-0.2,-0.969036046099193
-0.4,-0.148590494869318,-0.9
-0.4,0.2,-0.969036046099193
-0.4,0.148590494869318,-0.9
-0.4,0.257937417124613,-1
-0.4,0.339191510972591,-1
-0.410518690667563,0.4,-1
-0.4,0.4,-0.984596814798687
-0.464757316485807,0.4,-0.9
-0.4,0.464757316485807,-0.9
-0.361180739303039,-0.4,-0.9
-0.397863991688582,-0.3,-1
-0.353160327294764,-0.3,-0.9
-0.3593005040379,-0.2,-0.9
-0.3,-0.107500332275066,-1
-0.3,-0.105439377538373,-0.9
-0.325439696516554,-0.1,-1
-0.308145207574075,-0.1,-0.9
-0.36102648259644,0,-1
-0.328190305091662,0,-0.9
-0.325439696516554,0.1,-1
-0.308145207574075,0.1,-0.9
-0.3,0.107500332275066,-1
-0.3,0.105439377538373,-0.9
-0.3593005040379,0.2,-0.9
-0.397863991688582,0.3,-1
-0.353160327294764,0.3,-0.9
-0.361180739303039,0.4,-0.9
-0.2,-0.8,-0.906930806442626
-0.2,-0.847192559571579,-0.9
-0.248432791098503,-0.8,-0.9
-0.2,-0.764648767846058,-0.9
-0.280808642012025,-0.1,-1
-0.292131037347768,-0.1,-0.9
-0.2,-0.0581068972114968,-1
-0.2,-0.0481566594106201,-0.9
-0.2,0.0581068972114968,-1
-0.280808642012025,0.1,-1
-0.2,0.0481566594106201,-0.9
-0.292131037347768,0.1,-0.9
-0.2,0.8,-0.906930806442626
-0.2,0.764648767846058,-0.9
-0.248432791098503,0.8,-0.9
-0.2,0.847192559571579,-0.9
-0.180910665425144,-0.8,-0.9
-0.1,-0.0148297590742992,-1
-0.1,-0.00519799352077435,-0.9
-0.1,0.0148297590742992,-1
-0.1,0.00519799352077435,-0.9
-0.180910665425144,0.8,-0.9
0,0,-1
-0.0668143404938053,0,-0.9
0.1,-0.0148297590742992,-1
0.1,-0.00519799352077435,-0.9
0.0668143404938053,0,-0.9
0.1,0.0148297590742992,-1
0.1,0.00519799352077435,-0.9
0.2,-0.8,-0.906930806442626
0.2,-0.847192559571579,-0.9
0.180910665425144,-0.8,-0.9
0.2,-0.764648767846058,-0.9
0.2,-0.0581068972114968,-1
0.2,-0.0481566594106201,-0.9
0.2,0.0581068972114968,-1
0.2,0.0481566594106201,-0.9
0.2,0.8,-0.906930806442626
0.2,0.764648767846058,-0.9
0.180910665425144,0.8,-0.9
0.2,0.847192559571579,-0.9
0.248432791098503,-0.8,-0.9
0.3,-0.107500332275066,-1
0.3,-0.105439377538373,-0.9
0.280808642012025,-0.1,-1
0.292131037347768,-0.1,-0.9
0.280808642012025,0.1,-1
0.292131037347768,0.1,-0.9
0.3,0.107500332275066,-1
0.3,0.105439377538373,-0.9
0.248432791098503,0.8,-0.9
0.4,-0.4,-0.984596814798687
0.4,-0.464757316485807,-0.9
0.361180739303039,-0.4,-0.9
0.4,-0.339191510972591,-1
0.397863991688582,-0.3,-1
0.353160327294764,-0.3,-0.9
0.4,-0.257937417124613,-1
0.3593005040379,-0.2,-0.9
0.4,-0.2,-0.969036046099193
0.325439696516554,-0.1,-1
0.308145207574075,-0.1,-0.9
0.4,-0.148590494869318,-0.9
0.36102648259644,0,-1
0.328190305091662,0,-0.9
0.325439696516554,0.1,-1
0.308145207574075,0.1,-0.9
0.4,0.148590494869318,-0.9
0.3593005040379,0.2,-0.9
0.4,0.2,-0.969036046099193
0.4,0.257937417124613,-1
0.397863991688582,0.3,-1
0.353160327294764,0.3,-0.9
0.4,0.339191510972591,-1
0.361180739303039,0.4,-0.9
0.4,0.4,-0.984596814798687
0.4,0.464757316485807,-0.9
0.5,-0.423639511839363,-1
0.5,-0.4,-0.926000501753307
0.410518690667563,-0.4,-1
0.464757316485807,-0.4,-0.9
0.5,-0.367995486660951,-0.9
0.5,-0.230226421481581,-1
0.5,-0.2,-0.908895972940125
0.5,-0.19529298551378,-0.9
0.5,0.2,-0.908895972940125
0.5,0.19529298551378,-0.9
0.5,0.230226421481581,-1
0.410518690667563,0.4,-1
0.5,0.4,-0.926000501753307
0.464757316485807,0.4,-0.9
0.5,0.367995486660951,-0.9
0.5,0.423639511839363,-1
0.521645469396623,-0.4,-1
0.561437655148853,-0.3,-1
0.55808356305685,-0.3,-0.9
0.507310593444506,-0.2,-0.9
0.507310593444506,0.2,-0.9
0.561437655148853,0.3,-1
0.55808356305685,0.3,-0.9
0.521645469396623,0.4,-1
-0.9,-0.2,-0.847192559571579
-0.9,-0.248432791098503,-0.8
-0.906930806442626,-0.2,-0.8
-0.9,-0.180910665425144,-0.8
-0.9,0.2,-0.847192559571579
-0.9,0.180910665425144,-0.8
-0.906930806442626,0.2,-0.8
-0.9,0.248432791098503,-0.8
-0.8,-0.2,-0.863609572866483
-0.8,-0.254924461709215,-0.8
-0.806410791809257,-0.1,-0.8
-0.8,-0.1,-0.806410791809257
-0.8,-0.0789629193904092,-0.8
-0.8,0.1,-0.806410791809257
-0.8,0.0789629193904092,-0.8
-0.806410791809257,0.1,-0.8
-0.8,0.2,-0.863609572866483
-0.8,0.254924461709215,-0.8
-0.7,-0.2,-0.828858875263495
