x,y,z
-0.3,-0.2,-0.903294550032489
-0.3,-0.211614692854906,-0.9
-0.305990068853488,-0.2,-0.9
-0.3,-0.1,-0.92031376908707
-0.335685526122181,-0.1,-0.9
-0.3,0,-0.925986842105263
-0.345142857142857,0,-0.9
-0.3,0.1,-0.92031376908707
-0.335685526122181,0.1,-0.9
-0.3,0.2,-0.903294550032489
-0.305990068853488,0.2,-0.9
-0.3,0.211614692854906,-0.9
-0.2,-0.3,-0.911924342105263
-0.2,-0.327783691718118,-0.9
-0.23223217042297,-0.3,-0.9
-0.2,-0.2,-0.942580409356725
-0.2,-0.1,-0.960974049707602
-0.2,0,-0.967105263157895
-0.2,0.1,-0.960974049707602
-0.2,0.2,-0.942580409356725
-0.23223217042297,0.3,-0.9
-0.2,0.3,-0.911924342105263
-0.2,0.327783691718118,-0.9
-0.1,-0.3,-0.934121436403509
-0.1,-0.376091423137661,-0.9
-0.1,-0.2,-0.966151924951267
-0.1,-0.1,-0.985370218079922
-0.1,0,-0.991776315789474
-0.1,0.1,-0.985370218079922
-0.1,0.2,-0.966151924951267
-0.1,0.3,-0.934121436403509
-0.1,0.376091423137661,-0.9
0,-0.3,-0.941520467836257
0,-0.391285714285714,-0.9
0,-0.2,-0.974009096816114
0,-0.1,-0.993502274204029
0,0,-1
0,0.1,-0.993502274204029
0,0.2,-0.974009096816114
0,0.3,-0.941520467836257
0,0.391285714285714,-0.9
0.1,-0.3,-0.934121436403509
0.1,-0.376091423137661,-0.9
0.1,-0.2,-0.966151924951267
0.1,-0.1,-0.985370218079922
0.1,0,-0.991776315789474
0.1,0.1,-0.985370218079922
0.1,0.2,-0.966151924951267
0.1,0.3,-0.934121436403509
0.1,0.376091423137661,-0.9
0.2,-0.3,-0.911924342105263
0.2,-0.327783691718118,-0.9
0.2,-0.2,-0.942580409356725
0.2,-0.1,-0.960974049707602
0.2,0,-0.967105263157895
0.2,0.1,-0.960974049707602
0.2,0.2,-0.942580409356725
0.2,0.3,-0.911924342105263
0.2,0.327783691718118,-0.9
0.23223217042297,-0.3,-0.9
0.3,-0.2,-0.903294550032489
0.3,-0.211614692854906,-0.9
0.3,-0.1,-0.92031376908707
0.3,0,-0.925986842105263
0.3,0.1,-0.92031376908707
0.3,0.2,-0.903294550032489
0.23223217042297,0.3,-0.9
0.3,0.211614692854906,-0.9
0.305990068853488,-0.2,-0.9
0.335685526122181,-0.1,-0.9
0.345142857142857,0,-0.9
0.335685526122181,0.1,-0.9
0.305990068853488,0.2,-0.9
-0.4,-0.3,-0.814093137254902
-0.4,-0.335800760982359,-0.8
-0.418935885561387,-0.3,-0.8
-0.4,-0.2,-0.842211328976035
-0.453409139854417,-0.2,-0.8
-0.4,-0.1,-0.859082244008715
-0.472228638014087,-0.1,-0.8
-0.4,0,-0.864705882352941
-0.478222222222222,0,-0.8
-0.4,0.1,-0.859082244008715
-0.472228638014087,0.1,-0.8
-0.4,0.2,-0.842211328976035
-0.453409139854417,0.2,-0.8
-0.4,0.3,-0.814093137254902
-0.418935885561387,0.3,-0.8
-0.4,0.335800760982359,-0.8
-0.3,-0.4,-0.827596223674655
-0.3,-0.448359755218509,-0.8
-0.352197802197802,-0.4,-0.8
-0.3,-0.3,-0.871979677287582
-0.3,0.3,-0.871979677287582
-0.352197802197802,0.4,-0.8
-0.3,0.4,-0.827596223674655
-0.3,0.448359755218509,-0.8
-0.2,-0.5,-0.803686683006536
-0.2,-0.504890936187508,-0.8
